x,y,z,roll,pitch,yaw,thumb,fore,index,ring,receiver values,word
-0.007812,0.007812,0,0,-1,-1,0.25,0.75,0.25,0.25, 0x3F,wrong
-0.007812,0.007812,0,0,-1,-1,0.25,0.75,0.25,0.25, 0x3F,wrong
0,0.007812,0,0,-1,-1,0.25,0.75,0.25,0.25, 0x3F,wrong
0,0.007812,0,0,-1,-1,0.25,0.75,0.25,0.25, 0x3F,wrong
0,0.007812,0,0,-1,-1,0.25,0.75,0.25,0.25, 0x3F,wrong
0.015625,0,0,0,-1,-1,0.25,0.75,0.25,0.25, 0x3F,wrong
0.015625,0,0,0,-1,-1,0.25,0.75,0.25,0.25, 0x3F,wrong
0,0.015625,0,0,-1,-1,0.25,0.75,0.25,0.25, 0x3F,wrong
0,0,0,0.083333,-1,-1,0,0.75,0.25,0, 0x3F,sorry
0,0,0,0.083333,-1,-1,0,0.75,0.25,0, 0x3F,sorry
0,0,0,0.083333,-1,-1,0,0.75,0.25,0, 0x3F,sorry
0,0,0,0.083333,-1,-1,0,0.75,0.25,0, 0x3F,sorry
0,0,0,0.083333,-1,-1,0,0.75,0.25,0, 0x3F,sorry
0,0.023438,0,0.083333,-1,-1,0,0.25,0.25,0, 0x3F,sorry
-0.015625,0.03125,0,0,-1,-1,0,0,0.25,0, 0x3F,sorry
0.054688,0.054688,-0.007812,0,-1,-1,0,0,0.75,0, 0x3E,sorry
-0.015625,0.109375,-0.015625,0.083333,-1,-1,0,0,0.25,0, 0x3F,sorry
-0.046875,0.164062,-0.023438,0.083333,-1,-1,0,0,0.25,0, 0x3F,sorry
-0.109375,0.257812,-0.023438,0,-1,-1,0,0,0.25,0, 0x3F,sorry
-0.164062,0.382812,-0.023438,0,-1,-1,0,0,0.25,0, 0x3F,sorry
-0.203125,0.476562,-0.023438,0,-1,-1,0,0,0.25,0, 0x3F,sorry
-0.273438,0.609375,-0.007812,0.083333,-1,-1,0,0,0,0, 0x3F,sorry
-0.304688,0.6875,0,0.083333,-1,-1,0,0,0,0, 0x3F,sorry
-0.328125,0.757812,0,0.166667,-1,-1,0,0,0,0, 0x3F,sorry
-0.34375,0.8125,0.007812,0.25,-1,-1,0,0,0,0, 0x3F,sorry
-0.328125,0.859375,0.007812,0.25,-1,-1,0,0,0,0, 0x3F,sorry
-0.359375,0.859375,0.007812,0.25,-1,-1,0,0,0,0, 0x3F,sorry
-0.390625,0.8125,0,0.25,-1,-1,0,0,0,0, 0x3F,sorry
-0.421875,0.742188,0,0.166667,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.4375,0.6875,-0.007812,0.25,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.476562,0.609375,-0.015625,0.25,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.5625,0.46875,-0.023438,0.083333,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.59375,0.390625,-0.015625,0.25,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.585938,0.34375,-0.007812,0.25,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.601562,0.289062,0,0.333333,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.515625,0.382812,0.015625,0.166667,-1,-1,0.25,0,0,0, 0x2F,sorry
-0.601562,0.28125,0.023438,0.333333,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.65625,0.21875,0.023438,0.333333,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.578125,0.320312,0.023438,0.333333,-1,-1,0.25,0,0,0, 0x2F,sorry
-0.570312,0.390625,0.023438,0.333333,-1,-1,0.25,0,0,0, 0x27,sorry
-0.609375,0.398438,0.023438,0.333333,-1,-1,0.25,0,0,0, 0x2F,sorry
-0.671875,0.242188,0.023438,0.25,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.640625,0.273438,0.023438,0.25,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.601562,0.25,0.007812,0.25,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.570312,0.25,0,0.25,-1,-1,0.25,0,0,0, 0x3F,sorry
-0.507812,0.265625,0,0.25,-1,-1,0.25,0.25,0,0, 0x3F,sorry
-0.445312,0.289062,-0.015625,0.25,-1,-1,0.25,0.5,0,0, 0x3F,sorry
-0.359375,0.28125,-0.023438,0.25,-1,-1,0.25,0.75,0,0, 0x3F,sorry
-0.289062,0.289062,-0.023438,0.25,-1,-1,0.25,0.75,0,0, 0x3F,sorry
-0.234375,0.289062,-0.023438,0.166667,-1,-1,0.25,0.75,0,0, 0x3F,sorry
-0.1875,0.289062,-0.015625,0.166667,-1,-1,0.25,0.75,0,0, 0x3F,sorry
-0.0625,0.257812,-0.015625,0.083333,-1,-1,0.25,0.75,0,0, 0x3E,sorry
-0.109375,0.234375,-0.007812,0,-1,-1,0.25,0.75,0.25,0, 0x3F,sorry
-0.09375,0.234375,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
-0.046875,0.203125,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
-0.023438,0.15625,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
-0.039062,0.140625,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
-0.03125,0.101562,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
-0.007812,0.078125,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0,0.0625,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0,0.054688,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0,0.054688,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0.007812,0.054688,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0.015625,0.0625,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0.007812,0.054688,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0,0.046875,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0,0.070312,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0.007812,0.046875,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0,0.0625,0,0.083333,-1,-1,0.25,0.75,0,0, 0x3F,sorry
0,0,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0,0.007812,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
-0.007812,-0.007812,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
-0.007812,-0.007812,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
-0.015625,-0.015625,0,0.083333,-1,-1,0.25,0.5,0.75,0.75, 0x3F,hot
-0.015625,-0.015625,0,0,-1,-1,0.25,0.5,0.75,0.5, 0x3F,hot
-0.015625,-0.007812,0,0.083333,-1,-1,0.25,0.5,0.75,0.25, 0x3F,hot
0,-0.023438,0,0,-1,-1,0.25,0.25,0.75,0.25, 0x3F,hot
0,0,0,0.083333,-1,-1,0.25,0.25,0.25,0, 0x3F,hot
0.007812,0.015625,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,hot
0,0.015625,-0.007812,0.083333,-1,-1,0.25,0,0,0, 0x3F,hot
-0.015625,0.070312,-0.015625,0.083333,-1,-1,0.25,0,0,0, 0x3F,hot
-0.046875,0.132812,-0.023438,0.166667,-1,-1,0.25,0,0,0, 0x3F,hot
-0.078125,0.1875,-0.03125,0.083333,-1,-1,0.25,0,0,0, 0x3F,hot
-0.132812,0.273438,-0.039062,0.083333,-1,-1,0.25,0,0,0, 0x3F,hot
-0.171875,0.359375,-0.039062,0.166667,-1,-1,0.25,0,0,0, 0x3F,hot
-0.210938,0.4375,-0.03125,0.166667,-1,-1,0.25,0,0,0, 0x3F,hot
-0.265625,0.523438,-0.023438,0.25,-1,-1,0.25,0,0,0, 0x3F,hot
-0.3125,0.578125,-0.015625,0.25,-1,-1,0.25,0,0,0, 0x3F,hot
-0.320312,0.625,-0.007812,0.25,-1,-1,0.25,0,0,0, 0x3F,hot
-0.359375,0.671875,0,0.25,-1,-1,0.25,0,0,0, 0x3F,hot
-0.382812,0.6875,0,0.25,-1,-1,0.25,0,0,0, 0x3F,hot
-0.375,0.65625,0,0.25,-1,-1,0.25,0,0,0, 0x3F,hot
-0.390625,0.640625,0,0.25,-1,-1,0.25,0,0,0, 0x3F,hot
-0.375,0.601562,-0.007812,0.25,-1,-1,0.25,0,0,0, 0x3E,hot
-0.335938,0.679688,-0.015625,0.166667,-1,-1,0.25,0,0,0, 0x3F,hot
-0.304688,0.609375,-0.039062,0.083333,-1,-1,0.25,0,0,0, 0x3F,hot
-0.25,0.554688,-0.054688,0.083333,-1,-1,0.25,0,0,0, 0x3F,hot
-0.210938,0.484375,-0.0625,0,-1,-1,0.25,0,0,0, 0x3F,hot
-0.203125,0.460938,-0.0625,0.166667,-1,-1,0.25,0,0,0, 0x3F,hot
-0.171875,0.40625,-0.0625,0.916667,-1,-1,0.25,0,0,0, 0x3F,hot
-0.148438,0.375,-0.0625,0,-1,-1,0.25,0,0,0, 0x3F,hot
-0.132812,0.320312,-0.054688,0,-1,-1,0.25,0.25,0.25,0.5, 0x3F,hot
-0.101562,0.265625,-0.046875,0,-1,-1,0.25,0.5,0.75,0.75, 0x3F,hot
-0.0625,0.226562,-0.039062,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
-0.039062,0.179688,-0.03125,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
-0.023438,0.132812,-0.023438,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
-0.015625,0.078125,-0.015625,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
-0.007812,0.039062,-0.007812,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0.015625,0.023438,-0.007812,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0.015625,0.03125,0,0.166667,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0,0.015625,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0,0,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0,0,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
-0.015625,0,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0,-0.015625,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0,-0.015625,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
-0.015625,0,0,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0,-0.015625,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0,0,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0.007812,-0.015625,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hot
0,0,0,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0,0,0,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0,0,0,0,-1,-1,0.25,0.5,0.75,0, 0x3F,same
0,0,0,0.083333,-1,-1,0.25,0,0.5,0, 0x3F,same
0,-0.023438,0,0.083333,-1,-1,0.25,0,0.5,0, 0x3F,same
0.015625,0,0,0.083333,-1,-1,0.25,0,0.5,0, 0x3F,same
0,0.023438,0,0.083333,-1,-1,0.25,0,0.5,0, 0x3F,same
0.046875,0.0625,-0.007812,0.083333,-1,-1,0.25,0,0.5,0, 0x3E,same
-0.03125,0.101562,-0.015625,0.083333,-1,-1,0.25,0,0.25,0, 0x3F,same
-0.078125,0.15625,-0.023438,0.083333,-1,-1,0.25,0,0.25,0, 0x3F,same
-0.101562,0.171875,-0.03125,0.083333,-1,-1,0.25,0,0.25,0, 0x3F,same
-0.171875,0.210938,-0.03125,0.083333,-1,-1,0.25,0,0.25,0, 0x3F,same
-0.210938,0.21875,-0.039062,0.083333,-1,-1,0.25,0,0.25,0, 0x3F,same
-0.265625,0.226562,-0.039062,0,-1,-1,0.25,0,0.25,0, 0x3F,same
-0.320312,0.257812,-0.039062,0.083333,-1,-1,0.25,0,0,0, 0x3F,same
-0.351562,0.257812,-0.039062,0,-1,-1,0.25,0,0,0, 0x3F,same
-0.335938,0.25,-0.039062,0,-1,-1,0.25,0,0,0, 0x3F,same
-0.335938,0.257812,-0.046875,0,-1,-1,0.25,0,0,0, 0x3F,same
-0.351562,0.242188,-0.046875,0,-1,-1,0.25,0,0,0, 0x3F,same
-0.351562,0.234375,-0.046875,0,-1,-1,0.25,0,0,0, 0x3F,same
-0.359375,0.242188,-0.046875,0,-1,-1,0.25,0,0,0, 0x3F,same
-0.367188,0.242188,-0.046875,0,-1,-1,0.25,0,0,0, 0x3F,same
-0.359375,0.25,-0.046875,0,-1,-1,0.25,0,0,0, 0x3F,same
-0.367188,0.242188,-0.046875,0,-1,-1,0.25,0,0,0, 0x3F,same
-0.335938,0.25,-0.039062,0,-1,-1,0.25,0,0.25,0, 0x3F,same
-0.320312,0.242188,-0.039062,0,-1,-1,0,0.25,0.5,0, 0x3F,same
-0.28125,0.226562,-0.039062,0,-1,-1,0,0.75,0.75,0, 0x3F,same
-0.234375,0.210938,-0.039062,0,-1,-1,0,0.75,0.75,0, 0x3F,same
-0.171875,0.210938,-0.03125,0.083333,-1,-1,0,0.75,0.75,0, 0x3F,same
-0.109375,0.171875,-0.023438,0.083333,-1,-1,0,0.75,0.75,0, 0x3F,same
-0.039062,0.15625,-0.015625,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
-0.007812,0.140625,-0.007812,0.166667,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0,0.101562,0,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.03125,0.0625,0,0.083333,-1,-1,0.5,0.75,0.75,0, 0x3F,same
0.039062,0.023438,0,0.166667,-1,-1,0.5,0.75,0.75,0, 0x3F,same
0.046875,-0.007812,0.007812,0.166667,-1,-1,0.5,0.75,0.75,0, 0x3F,same
0.046875,0,0.007812,0.166667,-1,-1,0.5,0.75,0.75,0, 0x3F,same
0.039062,-0.015625,0.007812,0.166667,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.015625,0,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.03125,-0.007812,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.015625,0,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.023438,-0.015625,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.023438,-0.015625,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.007812,-0.015625,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.023438,-0.015625,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.039062,-0.015625,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.023438,0,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.039062,-0.015625,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0.039062,-0.015625,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0, 0x3F,same
0,0,0,0,-1,-1,0.25,0.25,0.5,0.25, 0x3F,building
0,0,0,0,-1,-1,0.25,0.25,0.5,0.25, 0x3F,building
0,0,0,0,-1,-1,0.25,0.25,0.25,0, 0x3F,building
0,0,0,0,-1,-1,0.25,0,0.25,0, 0x3F,building
0,0,0,0,-1,-1,0.25,0,0,0, 0x3F,building
0,0,0,0,-1,-1,0.25,0,0,0, 0x3F,building
0,0,0,0,-1,-1,0.25,0,0,0, 0x3F,building
0,0.007812,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,building
-0.03125,0.039062,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,building
-0.054688,0.085938,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,building
-0.09375,0.148438,-0.007812,0.083333,-1,-1,0.25,0,0,0, 0x3F,building
-0.140625,0.210938,-0.015625,0.083333,-1,-1,0.25,0,0,0, 0x3F,building
-0.203125,0.296875,-0.015625,0.166667,-1,-1,0.25,0,0,0, 0x3F,building
-0.25,0.359375,-0.015625,0.166667,-1,-1,0.25,0,0,0, 0x3F,building
-0.296875,0.382812,-0.015625,0.166667,-1,-1,0.25,0,0,0, 0x3F,building
-0.351562,0.414062,-0.007812,0.166667,-1,-1,0.25,0,0,0, 0x37,building
-0.367188,0.414062,-0.007812,0.166667,-1,-1,0.25,0,0,0, 0x3F,building
-0.375,0.421875,0,0.166667,-1,-1,0.25,0,0,0, 0x3F,building
-0.40625,0.390625,0,0.166667,-1,-1,0.25,0,0,0, 0x3F,building
-0.414062,0.375,0,0.166667,-1,-1,0.25,0,0,0, 0x3F,building
-0.445312,0.34375,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,building
-0.476562,0.304688,0,0.166667,-1,-1,0.25,0,0,0, 0x3F,building
-0.492188,0.304688,0,0.166667,-1,-1,0.25,0,0,0, 0x3F,building
-0.460938,0.359375,0,0.25,-1,-1,0.25,0,0,0, 0x3F,building
-0.414062,0.398438,0,0.083333,-1,-1,0.25,0.25,0,0, 0x3F,building
-0.398438,0.4375,0,0.25,-1,-1,0.25,0.25,0.25,0, 0x3F,building
-0.40625,0.46875,0,0.083333,-1,-1,0.25,0.25,0,0, 0x3F,building
-0.390625,0.492188,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,building
-0.382812,0.484375,0,0,-1,-1,0.25,0,0,0, 0x3F,building
-0.335938,0.546875,0,0,-1,-1,0.25,0,0,0, 0x3F,building
-0.359375,0.554688,0,0,-1,-1,0.25,0,0,0, 0x37,building
-0.335938,0.539062,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,building
-0.335938,0.539062,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,building
-0.351562,0.523438,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,building
-0.351562,0.492188,0,0.25,-1,-1,0.25,0,0,0, 0x3F,building
-0.351562,0.4375,0,0.166667,-1,-1,0.25,0.25,0.25,0, 0x3F,building
-0.34375,0.40625,0,0.166667,-1,-1,0.25,0.25,0.25,0.25, 0x3F,building
-0.335938,0.382812,0,0.166667,-1,-1,0.25,0.75,0.25,0.5, 0x3F,building
-0.304688,0.367188,0,0.083333,-1,-1,0.25,0.75,0.5,0.75, 0x3F,building
-0.296875,0.34375,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.257812,0.304688,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.234375,0.28125,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.195312,0.273438,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.171875,0.273438,0,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.140625,0.21875,0,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.140625,0.1875,0,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.132812,0.125,0,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.09375,0.078125,0,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.078125,0.0625,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.078125,0.046875,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.078125,0.046875,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.070312,0.039062,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.070312,0.03125,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.070312,0.046875,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.046875,0.03125,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.039062,0.03125,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.039062,0.03125,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.039062,0.03125,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.039062,0.03125,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.03125,0.023438,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.046875,0.039062,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.046875,0.039062,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.03125,0.03125,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.03125,0.023438,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.03125,0.023438,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.03125,0.03125,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
-0.03125,0.023438,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,building
0,0,0,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0,0,0,0,-1,-1,0.25,0.5,0.75,0.75, 0x3F,hurry
0,-0.007812,0,0,-1,-1,0.25,0.25,0.5,0.75, 0x3F,hurry
0,-0.023438,0,0.083333,-1,-1,0.25,0,0.5,0.5, 0x3F,hurry
0,-0.023438,0,0.083333,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
0,-0.0625,0,0.083333,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.015625,-0.0625,0,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.03125,-0.023438,-0.007812,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.046875,0.039062,-0.015625,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.070312,0.109375,-0.023438,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.101562,0.1875,-0.03125,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.140625,0.234375,-0.03125,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.15625,0.257812,-0.039062,0.083333,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.203125,0.28125,-0.039062,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.25,0.226562,-0.039062,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.265625,0.15625,-0.039062,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.296875,0.09375,-0.039062,0.25,-1,-1,0.25,0,0.5,0.75, 0x3E,hurry
-0.273438,0.132812,-0.046875,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.265625,0.171875,-0.046875,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.257812,0.226562,-0.046875,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.226562,0.28125,-0.046875,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.25,0.273438,-0.046875,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.273438,0.242188,-0.046875,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.28125,0.195312,-0.046875,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.273438,0.132812,-0.046875,0.25,-1,-1,0.25,0,0.5,0.75, 0x37,hurry
-0.3125,0.140625,-0.046875,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.289062,0.164062,-0.046875,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.28125,0.210938,-0.046875,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.28125,0.210938,-0.046875,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.28125,0.21875,-0.046875,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.289062,0.179688,-0.039062,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.273438,0.140625,-0.039062,0.25,-1,-1,0.25,0,0.5,0.75, 0x3F,hurry
-0.25,0.140625,-0.039062,0.25,-1,-1,0.25,0,0.5,0.5, 0x3F,hurry
-0.226562,0.125,-0.039062,0.166667,-1,-1,0.25,0.5,0.25,0.5, 0x3F,hurry
-0.242188,0.140625,-0.039062,0.166667,-1,-1,0.25,0.75,0.25,0.5, 0x3F,hurry
-0.148438,0.1875,-0.03125,0.083333,-1,-1,0.25,0.75,0.5,0.5, 0x3F,hurry
-0.132812,0.195312,-0.023438,0.083333,-1,-1,0.25,0.75,0.5,0.5, 0x3F,hurry
-0.125,0.179688,-0.015625,0.083333,-1,-1,0.25,0.75,0.5,0.5, 0x3F,hurry
-0.085938,0.1875,-0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
-0.054688,0.179688,0,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
-0.039062,0.148438,0,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
-0.023438,0.109375,0.007812,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
-0.007812,0.085938,0.007812,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.007812,0.039062,0.015625,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.007812,0.03125,0.015625,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.015625,0.023438,0.015625,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.015625,0.015625,0.015625,0.166667,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.023438,0.015625,0.015625,0.166667,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.015625,0,0.015625,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0,0,0.015625,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.015625,-0.007812,0.015625,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.015625,-0.015625,0.015625,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.015625,-0.015625,0.015625,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.007812,-0.023438,0.015625,0.083333,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0.023438,-0.015625,0.015625,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,hurry
0,0,0,0.083333,-1,-1,0,0.75,0.5,0.75, 0x3F,spend
0.023438,0.007812,0,0.083333,-1,-1,0.25,0.75,0.5,0.75, 0x3F,spend
0,-0.007812,0,0.083333,-1,-1,0.25,0.75,0.5,0.75, 0x3F,spend
0.015625,0,0,0.083333,-1,-1,0.25,0.75,0.5,0.75, 0x3F,spend
0.007812,-0.03125,0,0.083333,-1,-1,0.25,0.75,0.5,0.75, 0x3F,spend
0.007812,-0.039062,0,0.083333,-1,-1,0.25,0.75,0.5,0.75, 0x3F,spend
0.007812,-0.015625,0,0.083333,-1,-1,0.25,0.75,0.5,0.75, 0x3F,spend
-0.007812,0,-0.007812,0.083333,-1,-1,0.25,0.75,0.25,0.75, 0x3F,spend
-0.0625,0,-0.015625,0.166667,-1,-1,0.25,0.75,0.25,0.75, 0x3F,spend
-0.125,0.023438,-0.023438,0.166667,-1,-1,0.25,0.75,0.25,0.75, 0x3F,spend
-0.171875,0.078125,-0.03125,0.25,-1,-1,0.25,0.75,0.25,0.75, 0x3F,spend
